Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8,Enc. Variable 9,Enc. Variable 10,Enc. Variable 11,Enc. Variable 12,Enc. Variable 13,Enc. Variable 14,Enc. Variable 15
-0.13677178,-0.14075448,0.104427814,0.07164878,-0.24513645,-0.1727041,-0.10735983,0.7844194,-0.48335913,-0.54761964,-0.2539665,0.117918685,0.1512134,0.17101164,-0.20622034,-0.2424925
-0.37116802,-0.82231647,-0.26161212,0.24073505,-0.72571474,0.13513526,-0.23993853,0.67620033,0.035586506,-0.5456724,-0.7446897,-0.23107314,-0.24676108,0.42325884,0.18943284,0.020987285
-0.074718036,-0.4999196,0.10630238,0.024564259,0.39560848,-0.089621276,-0.48928726,1.0488051,0.020800883,-0.2682167,-0.41656485,-0.34437227,0.18347497,-0.2106128,0.16621056,0.16017598
0.42083368,-0.24040645,0.3694736,-0.48404402,0.539086,-0.30081034,0.9587454,-0.35657278,-0.57793105,0.023887321,0.19163978,-0.24634568,0.34809962,-0.092287995,-0.4442329,0.20792292
-0.6120378,-0.29104304,-0.090025924,-0.24455798,0.42172256,0.034455135,-0.6008911,0.14429894,-0.043054573,-0.36420336,0.23978788,-0.40989822,-0.1046251,0.11571287,0.1466168,-0.41986194
-0.25795642,-0.6379342,-0.097308,0.2200481,0.0008130516,0.029257,-0.3416784,-0.021600252,-0.021611456,-0.34396586,-0.25383177,-0.7155362,0.18511921,0.06331796,0.57869655,0.2210137
0.11615285,-0.16719607,0.26467073,-0.024066988,0.26640075,-0.26627037,0.15681012,0.18063563,-0.18262254,0.024149597,-0.4731118,-0.3006575,0.75316584,-0.3988016,-0.17707105,0.2937913
0.1543328,-0.2225059,0.15424347,-0.05913055,-0.13830331,-0.2734041,0.094934,-0.015545178,0.27728912,-0.27401376,-0.8241565,0.23245482,0.44488868,-0.50998414,-0.10828146,0.42730042
0.04765363,0.0073339455,0.20105192,-0.08821182,-0.038193338,0.2025059,0.5804737,0.36578363,-0.29578415,-0.40533483,-0.27612373,0.35833734,-0.18315974,-0.7511256,0.098310456,-0.27643615
0.09298006,-0.25678974,0.41548833,-0.062323768,0.16928288,-0.51838195,0.23941702,0.01027029,0.13963109,-0.25076532,-0.05602854,0.11443341,0.16194722,-0.083115675,0.2938796,0.14389172
-0.067151874,-0.32768357,-0.1699869,0.011267975,-0.35060117,-0.3632204,-0.12193863,-0.07502801,-0.33228183,-0.27093983,-0.29608455,-0.010029554,0.1491925,0.23537575,0.1266038,0.3549303
-0.26414335,-0.77734303,0.6968492,0.15868399,-0.2510495,-0.16076806,-0.18032075,-0.062468227,0.18737698,-0.18992057,-0.38470995,-0.747128,0.090634294,0.08568128,0.0824831,0.11807553
-0.22436774,-0.54734504,0.26318434,0.42354968,-0.25148258,0.08633785,-0.19525099,0.15836865,-0.16196862,0.06929356,-0.014246099,-0.7164769,0.3891039,-0.3166769,-0.23365012,0.104500875
-0.06440748,-0.17623246,0.4190273,-0.43022418,-0.09537809,-0.10779091,0.12517317,-0.19409291,0.017409978,0.1155013,-0.46701244,0.37656426,-0.1594043,0.43138325,0.023500312,0.30695733
0.06863638,-0.4544584,-0.14760023,0.16611621,-0.5012944,-0.19444986,-0.15814278,0.50386626,0.1512346,-0.6519342,-0.5779675,0.18065266,-0.057463944,0.24689783,0.40689617,0.2570654
-0.18476745,-0.6224288,-0.19297373,0.14129142,-0.3755355,0.086149424,-0.31877303,0.58278763,-0.0738317,-0.4679968,-0.4669449,-0.022969633,-0.13433847,0.2554871,0.3910968,-0.0937395
-0.38636553,-0.24605483,0.05083473,0.21917725,0.10161034,-0.14679343,-0.4006353,0.6635902,-0.22974536,-0.17025042,-0.066265434,-0.2526995,0.38483703,-0.40594065,-0.3095174,0.53328156
-0.30613092,-0.18198085,0.057446413,0.18830714,0.069057524,-0.22780393,0.024589898,-0.009294972,0.3133891,-0.18641347,-0.24808556,0.05673583,0.32839644,-0.7315209,-0.17013264,0.6923533
0.02709864,-0.19018735,-0.32086378,-0.18312493,0.20339443,-0.32005483,0.014503622,-0.1136006,-0.57959664,0.46695572,-0.21773529,-0.48790646,0.6618749,0.14230679,-0.047620162,0.16143705
0.17134649,-0.22045335,0.16230783,0.087726146,-0.087025866,-0.23906146,-0.13421227,0.3479496,0.17618127,-0.24557827,-0.8363779,0.001179643,0.48159462,-0.30578843,-0.14187768,0.58808094
-0.22515836,-0.4248379,0.06789696,0.041261315,-0.118535556,-0.5607848,-0.27900028,0.35737818,0.28719285,-0.37873122,-0.39413497,0.25198668,0.5542536,-0.3772145,-0.29699078,0.32543623
0.04271455,-0.43576747,0.33690336,-0.07642099,-0.3867388,-0.33530527,-0.052283574,0.029602159,0.45565864,-0.38007244,-0.54752904,-0.26514858,0.35776195,0.12065736,0.5373872,0.33134386
0.10413703,-0.33757252,0.38639203,0.22747058,-0.038378444,0.04232628,-0.033704985,0.26557484,-0.24427335,-0.09738002,-0.4372171,-0.050197817,0.5498136,-0.29132438,0.064905524,0.53113884
-0.31949133,-0.09198432,0.27067962,-0.52243614,-0.14026806,-0.43589002,0.18601337,0.033358265,-0.41014647,0.41047072,-0.025799293,-0.1382553,-0.15752503,0.6888005,0.17563185,0.3101801
-0.6111896,-0.24593073,0.067103766,0.24000451,0.19785386,-0.20113449,-0.12402092,0.2743815,-0.12879016,0.10100752,-0.08198264,-0.44155782,0.20986567,-0.797973,-0.036667917,0.11320016
-0.07661965,0.080711946,0.5305499,-0.7620022,0.50809276,0.21838288,0.42331186,0.2314638,-0.40539366,0.00055880845,0.17801815,-0.03380423,-0.14972442,0.34472862,-0.24491912,0.16876464
-0.59468234,-0.06715992,-0.2261059,-0.09284377,0.5287129,-0.11861748,0.017080877,0.3111212,0.39096385,-0.17257018,-0.014990315,-0.28592223,0.3074789,-0.7699759,-0.46544114,0.11569702
-0.4773804,-0.4844581,-0.05931159,-0.026308224,0.007873878,-0.0993609,-0.4811936,0.49469408,-0.034471236,-0.41956687,-0.022255592,-0.21053748,0.14511164,0.27672118,0.29342416,-0.19718087
-0.21402074,-0.27565813,-0.27075705,-0.1482711,-0.20952597,-0.22375517,0.05508502,-0.0061506443,-0.09797655,0.033596933,-0.25687414,-0.16227828,0.72547334,-0.33720976,-0.20096174,0.022817338
-0.018978834,-0.6525121,0.27299792,-0.20720571,-0.09118797,-0.39424688,-0.059619274,-0.35279474,-0.03712777,-0.07143603,-0.63925415,-0.040010028,0.49625203,0.06505025,0.24878086,0.45946798
-0.11890613,-0.5799513,0.25673428,0.2521048,-0.3329193,-0.06291644,-0.29385573,0.6635531,-0.20545155,-0.53057355,-0.3415624,-0.03743447,0.07492854,0.31938186,0.22970338,-0.20325777
0.24390998,-0.40339175,0.031171866,-0.37825534,0.26464635,0.48766053,0.26839358,-0.28327936,-0.5426217,-0.3319255,-0.23380172,0.018113181,0.054738328,-0.17627065,-0.21854758,0.3746903
-0.20633863,-0.17096786,0.20085573,-0.04987099,0.16972078,-0.55168635,-0.15741247,0.1693712,0.7395245,-0.20030951,-0.6100303,0.4378479,0.68112844,-0.24956329,-0.12881358,0.28140736
0.019515753,-0.18454237,-0.096570455,0.121390164,-0.32406458,-0.14262834,0.12321542,0.57015735,-0.49798405,-0.68542963,-0.3184033,0.44382,0.033825308,0.008334389,-0.080776915,-0.46469507
-0.30245686,-0.5200686,0.39092898,0.16716881,-0.16155793,-0.084599555,-0.25541073,0.0005848631,-0.16597876,-0.099055015,-0.061540253,-0.6942228,0.1712041,-0.007046358,0.3201824,-0.052654926
0.09917058,-0.24311107,0.11928418,-0.107227445,-0.4818542,-0.22892867,0.5385194,0.16352446,-0.4880367,-0.4017138,-0.4067072,0.34653908,-0.212696,-0.2560367,-0.41796547,-0.047621597
-0.66273713,-0.3547035,-0.32358712,-0.037555814,0.2992373,0.03422235,-0.683298,0.31490824,-0.058635928,-0.15039343,-0.019095503,-0.42445064,-0.06704612,0.17696972,0.2155013,-0.34598538
0.3327148,-0.33483702,0.5232848,0.33615753,-0.31369114,-0.31601083,0.15638652,0.06633988,0.3161682,-0.23783778,-0.35553846,-0.50338733,0.45962223,-0.105757944,-0.16216311,0.54411054
-0.05111374,-0.5900297,-0.089001976,0.30127698,-0.71248144,-0.1197253,-0.18314946,0.47618067,0.14882596,-0.6160281,-0.7220747,-0.089472316,-0.45333692,0.2223118,0.4011428,0.4099237
0.018655792,-0.024035454,0.2554307,0.119451135,-0.14101192,-0.3593678,-0.008801278,0.1736698,0.5945768,-0.29525006,-0.22604573,-0.41377205,1.0131547,0.06742108,0.13219255,0.30177426
0.27524933,-0.18292573,0.46762112,-0.3166278,0.4500418,-0.15062158,0.42867622,0.35481915,-0.4280048,0.1680796,0.11648404,-0.22892663,0.07973248,-0.06681222,-0.24895923,-0.20713848
-0.34846047,-0.38658565,-0.03524705,0.07089357,-0.11555022,-0.25806534,-0.35227013,0.6688561,-0.22916952,-0.4462123,-0.16122882,-0.13455744,0.20386428,0.23076524,0.3408134,-0.10729302
-0.11784218,-0.3012775,0.30569163,0.043851137,0.010376858,-0.3444606,-0.19498496,0.4890224,0.26546386,-0.3252738,-0.417773,0.31202233,0.39813825,-0.25362048,-0.19996673,0.59534234
-0.19948171,-0.6657214,-0.013202332,0.0023610443,-0.20596811,-0.029099891,-0.2884327,0.4348493,-0.069237,-0.42693487,-0.22891709,0.031522557,0.020594561,0.39088652,0.37698174,-0.15207976
0.12558375,0.5029582,0.31773984,-0.4606279,0.0765069,-0.30202085,0.47785217,0.14618857,-0.34214616,-0.1793322,0.14237037,-0.13674927,0.12598754,0.19126472,-0.3463554,0.2110261
-0.25264603,-0.22758687,0.2976374,-0.4087385,0.24987409,-0.059610058,-0.06484911,-0.044191193,-0.30730018,-0.25888976,-0.013687998,0.18661131,0.006645797,0.2250709,0.1961681,0.09496417
-0.39943936,-0.3908146,0.22772974,-0.15537411,0.14093375,-0.3144322,-0.19228606,0.52028865,0.44726226,-0.21847725,-0.3298237,0.25770193,0.44524026,-0.63335866,0.06150044,0.23547518
-0.48273826,-0.5203327,-0.22124964,-0.65495634,0.54915035,0.08142145,0.066849515,-0.06697497,0.35613883,-0.16505657,-0.106394604,0.026300237,-0.5912961,-0.30105746,-0.20473713,-0.5799031
-0.3030609,-0.51866335,-0.07233484,-0.15272924,0.3760348,-0.25755817,-0.031209309,-0.040045813,0.19317508,-0.17507783,-0.23293045,0.47334844,-0.3974194,0.107105516,-0.27422836,-0.2352814
-0.22606239,-0.20612188,0.19795337,0.17045653,0.05738848,0.0011129342,-0.24680835,0.3764094,-0.32945028,0.089527965,-0.12505469,-0.2510994,0.36910993,-0.21064804,0.2762175,0.04267418
0.043882325,-0.007993571,-0.05571577,0.14712393,0.3736933,0.19234179,0.08878493,0.1568005,-0.04282575,-0.0865933,-0.37303331,-0.94280046,-0.23751822,0.18274362,-0.203294,0.36960655
0.07257125,-0.1501302,0.46350572,-0.4715099,0.24728066,-0.04215713,0.41723529,-0.29428104,-0.19691911,0.18575665,-0.38759324,0.50434667,0.08842745,0.086976804,-0.16153963,-0.023032648
0.11371136,0.12723589,-0.048433475,-0.50626993,0.2518417,-0.3633448,0.1640064,-0.4112828,0.016492391,-0.04405761,-0.30666396,-0.049855955,0.32412615,0.16484708,0.35566333,0.41282398
-0.75653684,-0.03477682,-0.5536177,-0.2694299,0.44800648,-0.0015955195,-0.8015662,0.05929031,-0.0010080542,-0.3207776,0.07069665,-0.5206292,-0.17262247,0.06814937,-0.047652204,-0.28458333
-0.29498112,-0.5261506,-0.101438485,0.1717314,0.03482785,-0.29387927,-0.38173437,0.76464313,-0.07027506,-0.20478424,-0.2567506,0.0061298534,0.2963836,-0.21996321,-0.23073372,0.57245797
-0.12836757,-0.4006171,0.44409427,-0.61532545,0.4220603,0.13783051,1.3289167,-0.61601657,-0.26630792,0.18213406,0.38199306,-0.32530075,-0.047235183,-0.19866237,-0.37046364,0.21992858
0.004572682,0.03383455,-0.09514914,-0.2791049,0.26290143,0.124757394,0.08750279,-0.15824562,-0.6600765,-0.23347765,-0.007820569,-0.10365265,0.12492666,-0.04170092,-0.22381188,0.07938334
-0.28087005,-0.1486693,-0.2094658,-0.030189835,-0.58232576,-0.27075326,-0.033307698,0.37596276,0.024244206,-0.2852937,-0.6921388,0.16976708,0.3661192,0.33253965,0.014698442,-0.015421353
-0.08640259,0.020696536,0.442457,-0.5433996,0.42291152,0.16255368,0.5186264,-0.25899205,0.0766035,-0.21201277,0.22117871,0.19791295,-0.38645852,0.33039343,0.3657478,-0.18669732
-0.1271558,-0.03934546,0.55188906,-0.65883446,0.08583684,-0.18056317,0.31704628,-0.2619111,0.37396064,-0.07731186,-0.009729616,0.24761091,-0.14760973,0.43755537,0.3148182,0.3325145
-0.62886167,0.18631409,0.03911183,-0.48357007,-0.347632,0.12206124,0.056473646,0.35121495,-0.65669984,0.07252486,-0.06650146,-0.13574977,-0.13197841,0.16133922,-0.571402,0.15226346
-0.023517262,-0.119855314,-0.05080547,-0.42700076,0.05356253,-0.44016248,0.07591203,-0.09370601,-0.0980682,-0.17392373,-0.320786,0.16757882,0.0037858356,0.21067582,0.114660785,0.4119524
-0.25518376,0.030610302,0.39450127,-0.3122563,0.058624994,-0.19864984,0.47493777,-0.104722306,0.49567965,0.010687955,-0.61554235,0.099626884,-0.82401353,0.73119557,-0.012524284,-0.017224947
-0.14064875,0.09889297,0.16523297,-0.24714267,-0.12570903,0.32602954,0.3918531,0.22823666,-0.5364537,-0.7913498,-0.44084224,0.31033534,-0.15445071,-0.555113,-0.59207135,-0.69753015
0.15089618,-0.09879795,-0.02891156,-0.1567634,0.16480963,-0.19217044,0.07590272,-0.12842941,-0.48233944,-0.1489842,-0.27806315,-0.07500911,0.2866475,0.06045534,0.10620269,0.20181032
0.44047967,-0.3897191,0.2812931,-0.21799909,0.5532361,-0.3491524,0.66542864,-0.060471337,-0.71546555,-0.014665011,-0.008023851,-0.3114399,0.30711555,0.25478747,-0.5129606,0.032176014
-0.616112,-0.57300234,0.0047820807,-0.10665694,-0.18539082,0.025797136,-0.54606223,0.4210931,-0.056419298,-0.37208545,-0.05951874,-0.15929626,-0.06415832,0.2420042,0.17859058,-0.50404996
-0.38045034,-0.17213471,0.5693894,-0.4711428,0.29951453,-0.37009346,0.30612767,0.08435272,-0.21923056,0.42010316,-0.35637438,0.28743005,0.035046026,0.65408593,-0.1474676,0.4379828
-0.6660421,-0.14849156,0.002004929,-0.09898323,0.50545996,-0.040416956,-0.5553875,0.42582238,-0.037672848,-0.365249,0.12644187,-0.41092128,-0.01358808,-0.03076042,0.1097154,-0.33097878
-0.13695195,-0.49292344,0.7096817,0.13849455,-0.08394795,-0.37018365,-0.07914974,-0.068439975,0.11577494,-0.12164424,-0.14074227,-0.77471566,0.3634949,0.115203135,0.22451705,0.09955104
-0.13915358,-0.538362,-0.15716329,-0.37798634,-0.18311153,-0.018281247,-0.20732744,-0.40859312,-0.28713572,-0.3209136,0.29438367,-0.15115836,-0.024914263,0.192259,-0.07205489,-0.39747596
-0.6378814,-0.03812386,-0.32940778,-0.5247741,0.025897149,-0.105624005,0.37955558,0.79762083,-0.018174922,-0.25968933,-0.112179965,-0.07673985,-0.22016725,0.3063419,-0.33043468,-0.7753222
-0.18976715,-0.10570672,0.06699465,-0.11165614,0.105706125,-0.5265414,-0.025133051,-0.052849613,0.37671793,-0.35772926,-0.37222114,0.41992265,0.43806416,-0.652398,-0.5061338,0.39846757
0.16186917,-0.4801584,0.059110675,0.19320664,-0.44324717,-0.18674907,-0.11275092,0.73954886,0.42031983,-0.098643616,-0.71307,-0.25233123,0.5297684,-0.05838355,-0.22190903,0.4065063
0.10229714,-0.2260356,0.19823697,0.3096131,-0.03622812,-0.013655148,1.0958474,-0.33047083,0.10934673,-0.2317676,-0.32291952,-0.064654686,-0.5254661,-0.56812656,-0.43544623,0.04915915
-0.23031965,0.38278082,-0.10011902,-0.46857902,-0.18559104,-0.14814359,0.3348842,0.187393,-0.3951267,-0.16083197,0.009989295,-0.18536499,0.2796937,0.061958086,-0.13630553,0.09912897
-0.15649189,-0.25995734,0.3320452,-0.40864035,-0.19064146,-0.23785324,0.08928066,0.15264529,-0.37678134,0.030882701,-0.42574084,0.30927408,-0.16302586,0.62944126,-0.10549247,0.29937935
-0.15133119,-0.48626584,0.028687274,-0.25738472,-0.01833221,-0.14075215,-0.1696452,-0.17850041,-0.4987088,0.21812138,-0.4430234,-0.42781204,0.42733008,0.12474329,0.23392491,0.15850365
0.23544303,-0.19444351,0.21144661,0.23927033,-0.1400153,-0.26591557,-0.11903258,0.3960321,0.038904995,-0.29740512,-0.5579657,-0.05584257,0.6033694,-0.05595542,0.00020796247,0.6453324
-0.3725094,-0.04189168,0.009636905,0.49155948,0.156016,0.307221,-0.5644951,0.0280586,0.0987696,0.2948609,0.10556518,-1.0581064,0.251498,-0.19664009,-0.24419816,-0.23754156
-0.10517644,-0.3941534,0.709437,0.17042479,-0.070380725,-0.2714749,-0.02043676,-0.12389436,0.14636472,-0.21660174,-0.1019945,-0.9722,0.6147356,0.05631179,0.05365822,0.23090705
0.20726162,-0.31069902,0.46127737,-0.20655648,0.25769842,-0.3518325,0.54673415,-0.18891276,-0.122322984,-0.047124363,-0.036181845,0.048314102,0.055219226,-0.200802,-0.3689378,0.010374203
-0.06493961,-0.17858617,-0.10648205,0.010116942,-0.07946022,-0.16072614,-0.13216086,0.0077251308,-0.43579206,0.07334003,-0.18750596,-0.11464595,0.59396833,0.18609741,-0.06286253,-0.019978728
0.28075674,-0.20807841,0.41174784,-0.39536917,0.44370788,-0.07662608,0.97609425,-0.13553834,-0.43129405,0.13479635,0.13779068,-0.21900775,0.18636543,-0.15127495,-0.25816447,-0.23382321
-0.51303256,-0.18495287,-0.25959715,-0.3736481,-0.37916148,-0.51564586,0.002500901,0.33920816,-0.087812014,-0.264011,-0.38759267,0.117309764,-0.046461158,0.40476942,0.100880235,0.27085704
0.24565837,-0.30728996,0.36022657,0.121234536,0.14429271,-0.49532193,0.3936493,-0.12218703,-0.025745057,-0.21014583,-0.23699048,0.1564157,-0.077824526,-0.13096131,-0.22975503,0.014435846
0.12070224,0.16777822,-0.1170532,-0.45218667,-0.053366963,-0.3464445,0.31280485,-0.17147009,0.068557546,0.015440382,-0.34200335,-0.16468808,0.373101,0.05516947,-0.043116108,0.6683573
0.19819792,-0.10945201,0.9578187,-0.45934337,0.19345562,-0.6787328,0.6682451,-0.15521885,0.13603719,0.33412838,-0.21465677,0.39605272,-0.04520551,0.9132496,-0.08535971,0.2724061
-0.5144154,-0.37221244,0.04323471,-0.5295491,0.3508808,-0.043762684,-0.35899007,-0.0094652455,-0.615088,0.21264926,-0.20928457,-0.3710299,-0.00028757937,0.12066779,0.18074028,0.110495284
0.21177968,-0.08649063,0.42092323,-0.13094312,0.5574786,0.35801232,0.452724,0.18161468,-0.32863945,-0.08458622,0.3702434,-0.7300877,-0.16972408,-0.28135347,-0.727438,-0.361231
0.1224405,-0.20727393,0.2799598,0.021269217,0.13444021,-0.119594954,0.19710776,0.23494728,-0.20022625,-0.124809116,-0.021788651,-0.18602726,0.0054301713,-0.3321985,-0.16941561,-0.040581726
0.35603794,-0.13537975,0.6117935,-0.1290617,0.026868436,-0.32981932,1.1138986,-0.4585885,0.31716526,0.011093862,-0.28320304,0.7134744,0.08861111,0.38251713,-0.53413254,0.17638755
0.104132295,-0.16652939,-0.2659091,0.2523704,-0.7052246,-0.21971424,-0.005128812,0.3040079,0.2310805,-0.57559836,-0.7907488,0.17894353,-0.11032247,0.14583899,0.3848421,0.37823233
0.06588622,-0.49047202,0.24521887,0.36098954,-0.31448525,-0.17861696,0.2574524,-0.04412423,-0.19912642,-0.57211477,-0.3860069,0.13495311,-0.43627903,-0.15588124,-0.5194183,0.22185439
-0.08032316,-0.38713858,-0.1998848,0.23868987,0.26256657,0.1525008,-0.0038192794,0.2902886,-0.4543871,-0.16783293,-0.14126346,-0.57874066,0.13592038,-0.8366923,-0.41437918,0.35979867
-0.19925192,-0.47374463,-0.670141,-0.28196877,-0.23602565,-0.15490538,-0.3633675,0.25861672,-0.20603915,-0.21151546,-0.27118173,-0.116810106,0.15193212,-0.0110531,0.25086558,0.46035463
-0.004239861,-0.35712066,0.17529055,0.022613421,0.3404469,-0.00593907,-0.048830714,0.44813916,-0.55502486,-0.30307865,0.23423108,-0.26313037,0.23486221,-0.15242012,-0.19244128,-0.14631952
-0.37557983,-0.5162541,-0.15822697,-0.43446457,-0.017994836,-0.23807357,0.09969509,-0.29823655,-0.2244209,-0.22210473,-0.19430706,0.15188052,-0.19434206,0.3357339,0.44213423,-0.16338237
-0.34787083,-0.26583743,-0.3257516,-0.6143168,0.39497316,-0.030429948,0.31391212,-0.05477552,0.2240122,-0.095370464,-0.082097396,0.3243571,-0.19148684,-0.033556394,0.63052267,-0.1747031
-0.39077532,0.34526387,0.33743227,-0.7454779,0.08355121,-0.19516933,0.2091464,-0.13236864,0.10885978,-0.47660923,0.013000816,-0.22626677,-0.30488515,0.35876432,-0.33534527,-0.0050608017
-0.04022044,0.19463335,-0.15522319,-0.50259733,0.25195965,0.004704803,-0.038664337,0.34496477,-0.17383331,-0.19900548,-0.07887092,-0.310296,-0.023687573,0.08703114,-0.15557714,-0.02995746
-0.55556893,-0.8349156,-0.112766616,0.01997526,-0.46011686,0.041459024,-0.49585348,0.51818043,-0.14279974,-0.3968792,-0.46618024,-0.12893745,-0.098469935,0.28349566,0.19877465,-0.29407468
-0.2390134,-0.22504264,-0.095932566,-0.6930833,0.26054412,0.11025986,-0.24547908,-0.0061014183,-0.23157057,-0.3237275,-0.028303023,-0.10748282,-0.07281647,-0.35325292,0.029257637,-0.7597179
-0.3175685,0.022365592,0.14540781,-0.34094474,0.5885411,-0.227825,-0.1497292,0.29156297,0.25780904,-0.19854343,-0.1153652,-0.14546767,0.4111986,-0.5139771,-0.34336853,0.76480174
-0.2564527,0.0006891601,0.18679422,0.15662053,-0.42111307,0.050319433,0.7612726,-0.060040984,-0.07236174,-0.36278728,-0.6002129,0.39405686,-0.4962159,-0.8607492,-0.17472573,-0.14758217
-0.43180296,-0.90381575,0.43970796,-0.03282562,-0.41401118,-0.10162444,-0.25464833,0.05849343,-0.14063111,-0.1808285,-0.22802478,-0.48661852,0.018736301,0.14157574,0.11350097,0.16470322
-0.013057958,0.3145886,0.5178642,-0.40510386,-0.09199238,-0.34565902,0.347067,0.13166866,-0.59254014,0.1061299,0.037643634,-0.13750166,0.21274053,0.2789483,-0.21372102,0.41447443
-0.2885258,-0.2793488,0.25771734,-0.3955496,-0.15051876,-0.3445946,0.2732177,0.25521365,-0.01917315,-0.17579249,-0.26219168,0.116266236,-0.40688527,0.3831852,0.11941667,0.34429488
-0.32352418,-0.27464703,-0.018871166,0.03195472,0.3432822,-0.3293882,-0.17311513,0.31878278,-0.15698965,-0.22521585,-0.08503452,-0.2205109,0.3378481,-0.66249406,-0.5366911,0.59853
-0.3223634,-0.01594536,-0.01690089,-0.48413444,0.70698637,0.32768887,-0.20140421,0.19588436,-0.11506092,-0.35527793,-0.064126834,-0.80192286,-0.28831166,0.21665101,-0.42376637,-0.13154934
-0.26338863,-0.48210067,0.04836958,-0.19713645,0.22056162,-0.18699308,-0.0051767565,-0.44503564,-0.48973924,-0.04575772,-0.059243415,-0.523767,0.10163505,-0.111176394,0.056833807,0.1089769
-0.69250894,-0.39350244,-0.2147753,-0.25653338,0.13732581,0.021355458,-0.68358,0.30620983,-0.0071183797,-0.39380026,0.018504791,-0.22660194,-0.08118871,0.14350185,0.06932345,-0.4593298
-0.32213286,-0.46694314,0.32853946,0.24070099,-0.1969871,0.14551575,-0.35498393,0.08356787,-0.24022004,0.21257341,-0.033957772,-0.8056514,0.32077172,-0.06623844,0.05707207,-0.17595235
-0.4540681,0.13767263,0.37839597,-0.36659563,0.57801896,0.074909866,0.06474804,-0.10738416,-0.37894988,0.21013802,-0.0056332424,-0.089000925,-0.21366845,0.35080826,0.10111499,0.10301883
-0.14782414,-0.61688524,0.6505448,0.108719945,-0.15886681,-0.44704503,-0.012925833,-0.09394032,0.1844418,-0.19114241,-0.15056567,-0.5589272,0.14463177,0.07748974,0.3817794,0.07731614
0.08150661,-0.3143602,0.21332654,0.1860503,-0.05884514,-0.24007656,0.0062476527,0.091937765,0.041073345,-0.2895007,-0.42873937,0.085811734,0.56560564,-0.25523898,0.025138807,0.6038885
-0.11488752,-0.07037121,-0.27241316,-0.17060928,0.024232477,-0.1677746,-0.07712865,-0.21363373,-0.11918683,-0.05658533,-0.2040411,-0.12420335,0.23128763,-0.108153835,0.25776443,0.55990905
-0.35375234,-0.009874687,0.15309681,0.0564826,0.32934552,-0.36648148,0.03973964,-0.097124174,0.6696598,-0.29979283,-0.09445198,0.3818677,0.8146476,-0.3487934,-0.14635122,0.5171176
-0.32143465,-0.3599004,0.24414554,0.20280552,0.028337995,0.35335916,-0.318337,0.33526883,-0.6502709,-0.028539896,0.101627074,-0.2596302,0.35609466,-0.18287072,-0.1892937,0.08790403
-0.33446458,0.369368,0.57694983,-0.16967458,0.009912118,0.21978964,0.86378837,-0.274837,0.056637965,-0.21526304,-0.3448063,0.014169224,0.03763479,-0.05013306,-0.19191578,-0.28325644
-0.35535303,-0.82418746,0.046858832,-0.6267537,0.50596625,-0.2310937,-0.05608419,-0.094828844,-0.1393872,-0.11094041,0.11513198,0.18051992,-0.430653,-0.09506706,-0.36088854,-0.27447227
-0.11251284,-0.21257097,0.5402914,-0.0056671053,-0.02291419,-0.049302366,0.2582432,-0.4781548,0.5185497,-0.31397203,-0.49232423,-0.4879018,0.15002759,0.5967768,0.0063753147,-0.07483548
-0.15381877,-0.5266668,0.81288534,0.044846766,-0.15608238,-0.21897826,-0.002115842,-0.23090631,0.07639987,-0.09257835,-0.10642855,-0.7185428,0.30313143,0.022818783,0.44980863,-0.046957612
-0.22426775,-0.31211364,0.07217707,0.11978805,0.27317804,-0.22253686,-0.14680399,0.5968286,-0.27732465,-0.04486479,-0.17644894,-0.5256721,0.4749305,-0.21972004,-0.048826676,-0.04049915
-0.13416499,-0.42238253,-0.6340855,-0.21722332,0.008149214,-0.19237305,-0.07027754,0.17896031,0.12836589,-0.44071603,-0.62640977,-0.07517761,0.03518221,0.13791837,0.120747104,0.36669734
-0.23740022,0.23597324,0.07225427,-0.3171656,-0.19158156,0.088411525,0.21865836,0.12282643,0.12368893,-0.5440086,-0.25580525,-0.6202084,-0.30917528,-0.07641456,-0.5393496,-0.10267113
-0.09745017,-0.38673908,-0.18217957,-0.76545596,0.4410212,-0.12901019,-0.2349357,-0.31171367,-0.19807865,0.0069458187,0.14679453,-0.124772325,-0.12543531,-0.3709444,0.1167101,-0.5890977
-0.28020322,-0.6309561,-0.24955472,0.110313654,-0.39934543,0.08641423,-0.38162136,0.7421342,-0.13364136,-0.45228514,-0.41172183,-0.07635738,-0.017571667,0.23301898,0.40408546,-0.1601825
-0.019569524,-0.6929428,0.5856988,0.27672306,-0.500141,-0.21408111,-0.062330347,0.20267658,-0.0914723,-0.15743887,-0.3746033,-0.49172264,-0.08330446,-0.056403022,0.03633083,0.20639563
0.2538321,-0.47448128,0.11554574,0.18182224,0.045460604,0.0959366,-0.03071994,-0.39988932,-0.52672064,-0.2999324,0.13140392,-0.13829091,0.50093156,0.0060412516,-0.09227921,0.39680594
-0.09031838,-0.24707392,0.27455533,-0.54977536,0.03305087,-0.0428877,0.04158274,-0.23620678,-0.14243624,0.0538965,-0.48799527,0.13556118,-0.0393176,0.019290587,0.121758,0.0074716522
